sgRNA,Rank,Region,Entropy
sgRNA_4,rank02,spacer,1.3927414330218069
sgRNA_4,rank03,SL1,1.013542600896861
sgRNA_4,rank03,SL2,1.417979274611399
sgRNA_4,rank03,SL3,0.9460824742268041
sgRNA_4,rank03,TL,-0.15352040816326532
sgRNA_4,rank03,spacer,1.3927414330218069
sgRNA_4,rank04,SL1,1.013542600896861
sgRNA_4,rank04,SL2,1.417979274611399
sgRNA_4,rank04,SL3,0.9460824742268041
sgRNA_4,rank04,TL,-0.15352040816326532
sgRNA_4,rank04,spacer,1.3927414330218069
sgRNA_4,rank05,SL1,1.013542600896861
sgRNA_4,rank05,SL2,1.417979274611399
sgRNA_4,rank05,SL3,0.9460824742268041
sgRNA_4,rank05,TL,-0.15352040816326532
sgRNA_4,rank05,spacer,1.3927414330218069
sgRNA_4,rank06,SL1,1.013542600896861
sgRNA_4,rank06,SL2,1.417979274611399
sgRNA_4,rank06,SL3,0.9460824742268041
sgRNA_4,rank06,TL,-0.15352040816326532
sgRNA_4,rank06,spacer,1.3927414330218069
sgRNA_4,rank07,SL1,1.013542600896861
sgRNA_4,rank07,SL2,1.417979274611399
sgRNA_4,rank07,SL3,0.9460824742268041
sgRNA_4,rank07,TL,-0.15352040816326532
sgRNA_4,rank07,spacer,1.3927414330218069
sgRNA_40,rank01,SL1,1.3983856502242153
sgRNA_40,rank01,SL2,0.7724870466321244
sgRNA_40,rank01,SL3,0.0
sgRNA_40,rank01,TL,1.5127551020408163
sgRNA_40,rank01,spacer,1.0246034214618975
sgRNA_40,rank02,SL1,1.3983856502242153
sgRNA_40,rank02,SL2,0.7724870466321244
sgRNA_40,rank02,SL3,0.0
sgRNA_40,rank02,TL,1.5127551020408163
sgRNA_40,rank02,spacer,1.0246034214618975
sgRNA_40,rank03,SL1,1.3983856502242153
sgRNA_40,rank03,SL2,0.7724870466321244
sgRNA_40,rank03,SL3,0.0
sgRNA_40,rank03,TL,1.5127551020408163
sgRNA_40,rank03,spacer,1.0246034214618975
sgRNA_40,rank04,SL1,1.3983856502242153
sgRNA_40,rank04,SL2,0.7724870466321244
sgRNA_40,rank04,SL3,0.0
sgRNA_40,rank04,TL,1.5127551020408163
sgRNA_40,rank04,spacer,1.0246034214618975
sgRNA_40,rank05,SL1,1.3983856502242153
sgRNA_40,rank05,SL2,0.7724870466321244
sgRNA_40,rank05,SL3,0.0
sgRNA_40,rank05,TL,1.5127551020408163
sgRNA_40,rank05,spacer,1.0246034214618975
sgRNA_40,rank06,SL1,1.3983856502242153
sgRNA_40,rank06,SL2,0.7724870466321244
sgRNA_40,rank06,SL3,0.0
sgRNA_40,rank06,TL,1.5127551020408163
sgRNA_40,rank06,spacer,1.0246034214618975
sgRNA_40,rank07,SL1,1.3983856502242153
sgRNA_40,rank07,SL2,0.7724870466321244
sgRNA_40,rank07,SL3,0.0
sgRNA_40,rank07,TL,1.5127551020408163
sgRNA_40,rank07,spacer,1.0246034214618975
sgRNA_41,rank01,SL1,1.9568609865470852
sgRNA_41,rank01,SL2,2.2007772020725387
sgRNA_41,rank01,SL3,-0.6907216494845361
sgRNA_41,rank01,TL,1.816938775510204
sgRNA_41,rank01,spacer,1.7619435736677118
sgRNA_41,rank02,SL1,1.9568609865470852
sgRNA_41,rank02,SL2,2.2007772020725387
sgRNA_41,rank02,SL3,-0.6907216494845361
sgRNA_41,rank02,TL,1.816938775510204
sgRNA_41,rank02,spacer,1.7619435736677118
sgRNA_41,rank03,SL1,1.9568609865470852
sgRNA_41,rank03,SL2,2.2007772020725387
sgRNA_41,rank03,SL3,-0.6907216494845361
sgRNA_41,rank03,TL,1.816938775510204
sgRNA_41,rank03,spacer,1.7619435736677118
sgRNA_41,rank04,SL1,1.9568609865470852
sgRNA_41,rank04,SL2,2.2007772020725387
sgRNA_41,rank04,SL3,-0.6907216494845361
sgRNA_41,rank04,TL,1.816938775510204
sgRNA_41,rank04,spacer,1.7619435736677118
sgRNA_41,rank05,SL1,1.9568609865470852
sgRNA_41,rank05,SL2,2.2007772020725387
sgRNA_41,rank05,SL3,-0.6907216494845361
sgRNA_41,rank05,TL,1.816938775510204
sgRNA_41,rank05,spacer,1.7619435736677118
sgRNA_41,rank06,SL1,1.9568609865470852
sgRNA_41,rank06,SL2,2.2007772020725387
sgRNA_41,rank06,SL3,-0.6907216494845361
sgRNA_41,rank06,TL,1.816938775510204
sgRNA_41,rank06,spacer,1.7619435736677118
sgRNA_41,rank07,SL1,1.9568609865470852
sgRNA_41,rank07,SL2,2.2007772020725387
sgRNA_41,rank07,SL3,-0.6907216494845361
sgRNA_41,rank07,TL,1.816938775510204
sgRNA_41,rank07,spacer,1.7619435736677118
sgRNA_41,rank08,SL1,1.9568609865470852
sgRNA_41,rank08,SL2,2.2007772020725387
sgRNA_41,rank08,SL3,-0.6907216494845361
sgRNA_41,rank08,TL,1.816938775510204
sgRNA_41,rank08,spacer,1.7619435736677118
sgRNA_41,rank09,SL1,1.9568609865470852
sgRNA_41,rank09,SL2,2.2007772020725387
sgRNA_41,rank09,SL3,-0.6907216494845361
sgRNA_41,rank09,TL,1.816938775510204
sgRNA_41,rank09,spacer,1.7619435736677118
sgRNA_41,rank10,SL1,1.9568609865470852
sgRNA_41,rank10,SL2,2.2007772020725387
sgRNA_41,rank10,SL3,-0.6907216494845361
sgRNA_41,rank10,TL,1.816938775510204
sgRNA_41,rank10,spacer,1.7619435736677118
sgRNA_41,rank11,SL1,1.9568609865470852
sgRNA_41,rank11,SL2,2.2007772020725387
sgRNA_41,rank11,SL3,-0.6907216494845361
sgRNA_41,rank11,TL,1.816938775510204
sgRNA_41,rank11,spacer,1.7619435736677118
sgRNA_41,rank12,SL1,1.9568609865470852
sgRNA_41,rank12,SL2,2.2007772020725387
sgRNA_41,rank12,SL3,-0.6907216494845361
sgRNA_41,rank12,TL,1.816938775510204
sgRNA_41,rank12,spacer,1.7619435736677118
sgRNA_41,rank13,SL1,1.9568609865470852
sgRNA_41,rank13,SL2,2.2007772020725387
sgRNA_41,rank13,SL3,-0.6907216494845361
sgRNA_41,rank13,TL,1.816938775510204
sgRNA_41,rank13,spacer,1.7619435736677118
sgRNA_42,rank01,SL1,0.7871300448430494
sgRNA_42,rank01,SL2,1.6872020725388601
sgRNA_42,rank01,SL3,0.22783505154639178
sgRNA_42,rank01,TL,0.8099999999999999
sgRNA_42,rank01,spacer,1.063703125
sgRNA_42,rank02,SL1,0.7871300448430494
sgRNA_42,rank02,SL2,1.6872020725388601
sgRNA_42,rank02,SL3,0.22783505154639178
sgRNA_42,rank02,TL,0.8099999999999999
sgRNA_42,rank02,spacer,1.063703125
sgRNA_42,rank03,SL1,0.7871300448430494
sgRNA_42,rank03,SL2,1.6872020725388601
sgRNA_42,rank03,SL3,0.22783505154639178
sgRNA_42,rank03,TL,0.8099999999999999
sgRNA_42,rank03,spacer,1.063703125
sgRNA_42,rank04,SL1,0.7871300448430494
sgRNA_42,rank04,SL2,1.6872020725388601
sgRNA_42,rank04,SL3,0.22783505154639178
sgRNA_42,rank04,TL,0.8099999999999999
sgRNA_42,rank04,spacer,1.063703125
sgRNA_42,rank05,SL1,0.7871300448430494
sgRNA_42,rank05,SL2,1.6872020725388601
sgRNA_42,rank05,SL3,0.22783505154639178
sgRNA_42,rank05,TL,0.8099999999999999
sgRNA_42,rank05,spacer,1.063703125
sgRNA_42,rank06,SL1,0.7871300448430494
sgRNA_42,rank06,SL2,1.6872020725388601
sgRNA_42,rank06,SL3,0.22783505154639178
sgRNA_42,rank06,TL,0.8099999999999999
sgRNA_42,rank06,spacer,1.063703125
sgRNA_43,rank01,SL1,0.7228699551569506
sgRNA_43,rank01,SL2,1.7251295336787564
sgRNA_43,rank01,SL3,1.2084536082474227
sgRNA_43,rank01,TL,2.273724489795918
sgRNA_43,rank01,spacer,1.94128164556962
sgRNA_43,rank02,SL1,0.7228699551569506
sgRNA_43,rank02,SL2,1.7251295336787564
sgRNA_43,rank02,SL3,1.2084536082474227
sgRNA_43,rank02,TL,2.273724489795918
sgRNA_43,rank02,spacer,1.94128164556962
sgRNA_43,rank03,SL1,0.7228699551569506
sgRNA_43,rank03,SL2,1.7251295336787564
sgRNA_43,rank03,SL3,1.2084536082474227
sgRNA_43,rank03,TL,2.273724489795918
sgRNA_43,rank03,spacer,1.94128164556962
sgRNA_43,rank04,SL1,0.7228699551569506
sgRNA_43,rank04,SL2,1.7251295336787564
sgRNA_43,rank04,SL3,1.2084536082474227
sgRNA_43,rank04,TL,2.273724489795918
sgRNA_43,rank04,spacer,1.94128164556962
sgRNA_43,rank05,SL1,0.7228699551569506
sgRNA_43,rank05,SL2,1.7251295336787564
sgRNA_43,rank05,SL3,1.2084536082474227
sgRNA_43,rank05,TL,2.273724489795918
sgRNA_43,rank05,spacer,1.94128164556962
sgRNA_43,rank06,SL1,0.7228699551569506
sgRNA_43,rank06,SL2,1.7251295336787564
sgRNA_43,rank06,SL3,1.2084536082474227
sgRNA_43,rank06,TL,2.273724489795918
sgRNA_43,rank06,spacer,1.94128164556962
sgRNA_43,rank07,SL1,0.7228699551569506
sgRNA_43,rank07,SL2,1.7251295336787564
sgRNA_43,rank07,SL3,1.2084536082474227
sgRNA_43,rank07,TL,2.273724489795918
sgRNA_43,rank07,spacer,1.94128164556962
sgRNA_43,rank08,SL1,0.7228699551569506
sgRNA_43,rank08,SL2,1.7251295336787564
sgRNA_43,rank08,SL3,1.2084536082474227
sgRNA_43,rank08,TL,2.273724489795918
sgRNA_43,rank08,spacer,1.94128164556962
sgRNA_43,rank09,SL1,0.7228699551569506
sgRNA_43,rank09,SL2,1.7251295336787564
sgRNA_43,rank09,SL3,1.2084536082474227
sgRNA_43,rank09,TL,2.273724489795918
sgRNA_43,rank09,spacer,1.94128164556962
sgRNA_43,rank10,SL1,0.7228699551569506
sgRNA_43,rank10,SL2,1.7251295336787564
sgRNA_43,rank10,SL3,1.2084536082474227
sgRNA_43,rank10,TL,2.273724489795918
sgRNA_43,rank10,spacer,1.94128164556962
sgRNA_43,rank11,SL1,0.7228699551569506
sgRNA_43,rank11,SL2,1.7251295336787564
sgRNA_43,rank11,SL3,1.2084536082474227
sgRNA_43,rank11,TL,2.273724489795918
sgRNA_43,rank11,spacer,1.94128164556962
sgRNA_43,rank12,SL1,0.7228699551569506
sgRNA_43,rank12,SL2,1.7251295336787564
sgRNA_43,rank12,SL3,1.2084536082474227
sgRNA_43,rank12,TL,2.273724489795918
sgRNA_43,rank12,spacer,1.94128164556962
sgRNA_43,rank13,SL1,0.7228699551569506
sgRNA_43,rank13,SL2,1.7251295336787564
sgRNA_43,rank13,SL3,1.2084536082474227
sgRNA_43,rank13,TL,2.273724489795918
sgRNA_43,rank13,spacer,1.94128164556962
sgRNA_44,rank01,SL1,1.0394170403587444
sgRNA_44,rank01,SL2,1.5865284974093263
sgRNA_44,rank01,SL3,-1.0
sgRNA_44,rank01,TL,2.011071428571429
sgRNA_44,rank01,spacer,1.965228346456693
sgRNA_44,rank02,SL1,1.0394170403587444
sgRNA_44,rank02,SL2,1.5865284974093263
sgRNA_44,rank02,SL3,-1.0
sgRNA_44,rank02,TL,2.011071428571429
sgRNA_44,rank02,spacer,1.965228346456693
sgRNA_44,rank03,SL1,1.0394170403587444
sgRNA_44,rank03,SL2,1.5865284974093263
sgRNA_44,rank03,SL3,-1.0
sgRNA_44,rank03,TL,2.011071428571429
sgRNA_44,rank03,spacer,1.965228346456693
sgRNA_44,rank04,SL1,1.0394170403587444
sgRNA_44,rank04,SL2,1.5865284974093263
sgRNA_44,rank04,SL3,-1.0
sgRNA_44,rank04,TL,2.011071428571429
sgRNA_44,rank04,spacer,1.965228346456693
sgRNA_44,rank05,SL1,1.0394170403587444
sgRNA_44,rank05,SL2,1.5865284974093263
sgRNA_44,rank05,SL3,-1.0
sgRNA_44,rank05,TL,2.011071428571429
sgRNA_44,rank05,spacer,1.965228346456693
sgRNA_44,rank06,SL1,1.0394170403587444
sgRNA_44,rank06,SL2,1.5865284974093263
sgRNA_44,rank06,SL3,-1.0
sgRNA_44,rank06,TL,2.011071428571429
sgRNA_44,rank06,spacer,1.965228346456693
sgRNA_44,rank07,SL1,1.0394170403587444
sgRNA_44,rank07,SL2,1.5865284974093263
sgRNA_44,rank07,SL3,-1.0
sgRNA_44,rank07,TL,2.011071428571429
sgRNA_44,rank07,spacer,1.965228346456693
sgRNA_45,rank01,SL1,1.7207174887892376
sgRNA_45,rank01,SL2,1.7209844559585492
sgRNA_45,rank01,SL3,1.013298969072165
sgRNA_45,rank01,TL,0.4093877551020408
sgRNA_45,rank01,spacer,1.9739968652037618
sgRNA_45,rank02,SL1,1.7207174887892376
sgRNA_45,rank02,SL2,1.7209844559585492
sgRNA_45,rank02,SL3,1.013298969072165
sgRNA_45,rank02,TL,0.4093877551020408
sgRNA_45,rank02,spacer,1.9739968652037618
sgRNA_45,rank03,SL1,1.7207174887892376
sgRNA_45,rank03,SL2,1.7209844559585492
sgRNA_45,rank03,SL3,1.013298969072165
sgRNA_45,rank03,TL,0.4093877551020408
sgRNA_45,rank03,spacer,1.9739968652037618
sgRNA_45,rank04,SL1,1.7207174887892376
sgRNA_45,rank04,SL2,1.7209844559585492
sgRNA_45,rank04,SL3,1.013298969072165
sgRNA_45,rank04,TL,0.4093877551020408
sgRNA_45,rank04,spacer,1.9739968652037618
sgRNA_45,rank05,SL1,1.7207174887892376
sgRNA_45,rank05,SL2,1.7209844559585492
sgRNA_45,rank05,SL3,1.013298969072165
sgRNA_45,rank05,TL,0.4093877551020408
sgRNA_45,rank05,spacer,1.9739968652037618
sgRNA_45,rank06,SL1,1.7207174887892376
sgRNA_45,rank06,SL2,1.7209844559585492
sgRNA_45,rank06,SL3,1.013298969072165
sgRNA_45,rank06,TL,0.4093877551020408
sgRNA_45,rank06,spacer,1.9739968652037618
sgRNA_45,rank07,SL1,1.7207174887892376
sgRNA_45,rank07,SL2,1.7209844559585492
sgRNA_45,rank07,SL3,1.013298969072165
sgRNA_45,rank07,TL,0.4093877551020408
sgRNA_45,rank07,spacer,1.9739968652037618
sgRNA_45,rank08,SL1,1.7207174887892376
sgRNA_45,rank08,SL2,1.7209844559585492
sgRNA_45,rank08,SL3,1.013298969072165
sgRNA_45,rank08,TL,0.4093877551020408
sgRNA_45,rank08,spacer,1.9739968652037618
sgRNA_45,rank09,SL1,1.7207174887892376
sgRNA_45,rank09,SL2,1.7209844559585492
sgRNA_45,rank09,SL3,1.013298969072165
sgRNA_45,rank09,TL,0.4093877551020408
sgRNA_45,rank09,spacer,1.9739968652037618
sgRNA_46,rank01,SL1,0.7457399103139014
sgRNA_46,rank01,SL2,1.3771502590673577
sgRNA_46,rank01,SL3,-0.6597938144329897
sgRNA_46,rank01,TL,1.4966326530612244
sgRNA_46,rank01,spacer,1.2940775193798448
sgRNA_46,rank02,SL1,0.7457399103139014
sgRNA_46,rank02,SL2,1.3771502590673577
sgRNA_46,rank02,SL3,-0.6597938144329897
sgRNA_46,rank02,TL,1.4966326530612244
sgRNA_46,rank02,spacer,1.2940775193798448
sgRNA_46,rank03,SL1,0.7457399103139014
sgRNA_46,rank03,SL2,1.3771502590673577
sgRNA_46,rank03,SL3,-0.6597938144329897
sgRNA_46,rank03,TL,1.4966326530612244
sgRNA_46,rank03,spacer,1.2940775193798448
sgRNA_46,rank04,SL1,0.7457399103139014
sgRNA_46,rank04,SL2,1.3771502590673577
sgRNA_46,rank04,SL3,-0.6597938144329897
sgRNA_46,rank04,TL,1.4966326530612244
sgRNA_46,rank04,spacer,1.2940775193798448
sgRNA_46,rank05,SL1,0.7457399103139014
sgRNA_46,rank05,SL2,1.3771502590673577
sgRNA_46,rank05,SL3,-0.6597938144329897
sgRNA_46,rank05,TL,1.4966326530612244
sgRNA_46,rank05,spacer,1.2940775193798448
sgRNA_46,rank06,SL1,0.7457399103139014
sgRNA_46,rank06,SL2,1.3771502590673577
sgRNA_46,rank06,SL3,-0.6597938144329897
sgRNA_46,rank06,TL,1.4966326530612244
sgRNA_46,rank06,spacer,1.2940775193798448
sgRNA_46,rank07,SL1,0.7457399103139014
sgRNA_46,rank07,SL2,1.3771502590673577
sgRNA_46,rank07,SL3,-0.6597938144329897
sgRNA_46,rank07,TL,1.4966326530612244
sgRNA_46,rank07,spacer,1.2940775193798448
sgRNA_46,rank08,SL1,0.7457399103139014
sgRNA_46,rank08,SL2,1.3771502590673577
sgRNA_46,rank08,SL3,-0.6597938144329897
sgRNA_46,rank08,TL,1.4966326530612244
sgRNA_46,rank08,spacer,1.2940775193798448
sgRNA_46,rank09,SL1,0.7457399103139014
sgRNA_46,rank09,SL2,1.3771502590673577
sgRNA_46,rank09,SL3,-0.6597938144329897
sgRNA_46,rank09,TL,1.4966326530612244
sgRNA_46,rank09,spacer,1.2940775193798448
sgRNA_46,rank10,SL1,0.7457399103139014
sgRNA_46,rank10,SL2,1.3771502590673577
sgRNA_46,rank10,SL3,-0.6597938144329897
sgRNA_46,rank10,TL,1.4966326530612244
sgRNA_46,rank10,spacer,1.2940775193798448
sgRNA_46,rank11,SL1,0.7457399103139014
sgRNA_46,rank11,SL2,1.3771502590673577
sgRNA_46,rank11,SL3,-0.6597938144329897
sgRNA_46,rank11,TL,1.4966326530612244
sgRNA_46,rank11,spacer,1.2940775193798448
sgRNA_46,rank12,SL1,0.7457399103139014
sgRNA_46,rank12,SL2,1.3771502590673577
sgRNA_46,rank12,SL3,-0.6597938144329897
sgRNA_46,rank12,TL,1.4966326530612244
sgRNA_46,rank12,spacer,1.2940775193798448
sgRNA_47,rank01,SL1,1.4419282511210763
sgRNA_47,rank01,SL2,1.759481865284974
sgRNA_47,rank01,SL3,-0.35051546391752575
sgRNA_47,rank01,TL,-0.336734693877551
sgRNA_47,rank01,spacer,1.8969314641744548
sgRNA_47,rank02,SL1,1.4419282511210763
sgRNA_47,rank02,SL2,1.759481865284974
sgRNA_47,rank02,SL3,-0.35051546391752575
sgRNA_47,rank02,TL,-0.336734693877551
sgRNA_47,rank02,spacer,1.8969314641744548
sgRNA_47,rank03,SL1,1.4419282511210763
sgRNA_47,rank03,SL2,1.759481865284974
sgRNA_47,rank03,SL3,-0.35051546391752575
sgRNA_47,rank03,TL,-0.336734693877551
sgRNA_47,rank03,spacer,1.8969314641744548
sgRNA_47,rank04,SL1,1.4419282511210763
sgRNA_47,rank04,SL2,1.759481865284974
sgRNA_47,rank04,SL3,-0.35051546391752575
sgRNA_47,rank04,TL,-0.336734693877551
sgRNA_47,rank04,spacer,1.8969314641744548
sgRNA_47,rank05,SL1,1.4419282511210763
sgRNA_47,rank05,SL2,1.759481865284974
sgRNA_47,rank05,SL3,-0.35051546391752575
sgRNA_47,rank05,TL,-0.336734693877551
sgRNA_47,rank05,spacer,1.8969314641744548
sgRNA_47,rank06,SL1,1.4419282511210763
sgRNA_47,rank06,SL2,1.759481865284974
sgRNA_47,rank06,SL3,-0.35051546391752575
sgRNA_47,rank06,TL,-0.336734693877551
sgRNA_47,rank06,spacer,1.8969314641744548
sgRNA_47,rank07,SL1,1.4419282511210763
sgRNA_47,rank07,SL2,1.759481865284974
sgRNA_47,rank07,SL3,-0.35051546391752575
sgRNA_47,rank07,TL,-0.336734693877551
sgRNA_47,rank07,spacer,1.8969314641744548
sgRNA_47,rank08,SL1,1.4419282511210763
sgRNA_47,rank08,SL2,1.759481865284974
sgRNA_47,rank08,SL3,-0.35051546391752575
sgRNA_47,rank08,TL,-0.336734693877551
sgRNA_47,rank08,spacer,1.8969314641744548
sgRNA_47,rank09,SL1,1.4419282511210763
sgRNA_47,rank09,SL2,1.759481865284974
sgRNA_47,rank09,SL3,-0.35051546391752575
sgRNA_47,rank09,TL,-0.336734693877551
sgRNA_47,rank09,spacer,1.8969314641744548
sgRNA_47,rank10,SL1,1.4419282511210763
sgRNA_47,rank10,SL2,1.759481865284974
sgRNA_47,rank10,SL3,-0.35051546391752575
sgRNA_47,rank10,TL,-0.336734693877551
sgRNA_47,rank10,spacer,1.8969314641744548
sgRNA_47,rank11,SL1,1.4419282511210763
sgRNA_47,rank11,SL2,1.759481865284974
sgRNA_47,rank11,SL3,-0.35051546391752575
sgRNA_47,rank11,TL,-0.336734693877551
sgRNA_47,rank11,spacer,1.8969314641744548
sgRNA_48,rank01,SL1,0.23556053811659194
sgRNA_48,rank01,SL2,1.659637305699482
sgRNA_48,rank01,SL3,1.3609278350515464
sgRNA_48,rank01,TL,1.580969387755102
sgRNA_48,rank01,spacer,1.0625471698113207
sgRNA_48,rank02,SL1,0.23556053811659194
sgRNA_48,rank02,SL2,1.659637305699482
sgRNA_48,rank02,SL3,1.3609278350515464
sgRNA_48,rank02,TL,1.580969387755102
sgRNA_48,rank02,spacer,1.0625471698113207
sgRNA_48,rank03,SL1,0.23556053811659194
sgRNA_48,rank03,SL2,1.659637305699482
sgRNA_48,rank03,SL3,1.3609278350515464
sgRNA_48,rank03,TL,1.580969387755102
sgRNA_48,rank03,spacer,1.0625471698113207
sgRNA_48,rank04,SL1,0.23556053811659194
sgRNA_48,rank04,SL2,1.659637305699482
sgRNA_48,rank04,SL3,1.3609278350515464
sgRNA_48,rank04,TL,1.580969387755102
sgRNA_48,rank04,spacer,1.0625471698113207
sgRNA_48,rank05,SL1,0.23556053811659194
sgRNA_48,rank05,SL2,1.659637305699482
sgRNA_48,rank05,SL3,1.3609278350515464
sgRNA_48,rank05,TL,1.580969387755102
sgRNA_48,rank05,spacer,1.0625471698113207
sgRNA_48,rank06,SL1,0.23556053811659194
sgRNA_48,rank06,SL2,1.659637305699482
sgRNA_48,rank06,SL3,1.3609278350515464
sgRNA_48,rank06,TL,1.580969387755102
sgRNA_48,rank06,spacer,1.0625471698113207
sgRNA_48,rank07,SL1,0.23556053811659194
sgRNA_48,rank07,SL2,1.659637305699482
sgRNA_48,rank07,SL3,1.3609278350515464
sgRNA_48,rank07,TL,1.580969387755102
sgRNA_48,rank07,spacer,1.0625471698113207
sgRNA_49,rank01,SL1,1.446457399103139
sgRNA_49,rank01,SL2,1.982538860103627
sgRNA_49,rank01,SL3,1.5150515463917527
sgRNA_49,rank01,TL,0.41494897959183674
sgRNA_49,rank01,spacer,2.0069147286821707
sgRNA_49,rank02,SL1,1.446457399103139
sgRNA_49,rank02,SL2,1.982538860103627
sgRNA_49,rank02,SL3,1.5150515463917527
sgRNA_49,rank02,TL,0.41494897959183674
sgRNA_49,rank02,spacer,2.0069147286821707
sgRNA_49,rank03,SL1,1.446457399103139
sgRNA_49,rank03,SL2,1.982538860103627
sgRNA_49,rank03,SL3,1.5150515463917527
sgRNA_49,rank03,TL,0.41494897959183674
sgRNA_49,rank03,spacer,2.0069147286821707
sgRNA_49,rank04,SL1,1.446457399103139
sgRNA_49,rank04,SL2,1.982538860103627
sgRNA_49,rank04,SL3,1.5150515463917527
sgRNA_49,rank04,TL,0.41494897959183674
sgRNA_49,rank04,spacer,2.0069147286821707
sgRNA_49,rank05,SL1,1.446457399103139
sgRNA_49,rank05,SL2,1.982538860103627
sgRNA_49,rank05,SL3,1.5150515463917527
sgRNA_49,rank05,TL,0.41494897959183674
sgRNA_49,rank05,spacer,2.0069147286821707
sgRNA_49,rank06,SL1,1.446457399103139
sgRNA_49,rank06,SL2,1.982538860103627
sgRNA_49,rank06,SL3,1.5150515463917527
sgRNA_49,rank06,TL,0.41494897959183674
sgRNA_49,rank06,spacer,2.0069147286821707
sgRNA_49,rank07,SL1,1.446457399103139
sgRNA_49,rank07,SL2,1.982538860103627
sgRNA_49,rank07,SL3,1.5150515463917527
sgRNA_49,rank07,TL,0.41494897959183674
sgRNA_49,rank07,spacer,2.0069147286821707
sgRNA_49,rank08,SL1,1.446457399103139
sgRNA_49,rank08,SL2,1.982538860103627
sgRNA_49,rank08,SL3,1.5150515463917527
sgRNA_49,rank08,TL,0.41494897959183674
sgRNA_49,rank08,spacer,2.0069147286821707
sgRNA_49,rank09,SL1,1.446457399103139
sgRNA_49,rank09,SL2,1.982538860103627
sgRNA_49,rank09,SL3,1.5150515463917527
sgRNA_49,rank09,TL,0.41494897959183674
sgRNA_49,rank09,spacer,2.0069147286821707
sgRNA_49,rank10,SL1,1.446457399103139
sgRNA_49,rank10,SL2,1.982538860103627
sgRNA_49,rank10,SL3,1.5150515463917527
sgRNA_49,rank10,TL,0.41494897959183674
sgRNA_49,rank10,spacer,2.0069147286821707
sgRNA_49,rank11,SL1,1.446457399103139
sgRNA_49,rank11,SL2,1.982538860103627
sgRNA_49,rank11,SL3,1.5150515463917527
sgRNA_49,rank11,TL,0.41494897959183674
sgRNA_49,rank11,spacer,2.0069147286821707
sgRNA_5,rank01,SL1,2.614439461883408
sgRNA_5,rank01,SL2,2.6093264248704666
sgRNA_5,rank01,SL3,0.0
sgRNA_5,rank01,TL,1.7468367346938776
sgRNA_5,rank01,spacer,2.999952830188679
sgRNA_5,rank02,SL1,2.614439461883408
sgRNA_5,rank02,SL2,2.6093264248704666
sgRNA_5,rank02,SL3,0.0
sgRNA_5,rank02,TL,1.7468367346938776
sgRNA_5,rank02,spacer,2.999952830188679
sgRNA_5,rank03,SL1,2.614439461883408
sgRNA_5,rank03,SL2,2.6093264248704666
sgRNA_5,rank03,SL3,0.0
sgRNA_5,rank03,TL,1.7468367346938776
sgRNA_5,rank03,spacer,2.999952830188679
sgRNA_5,rank04,SL1,2.614439461883408
sgRNA_5,rank04,SL2,2.6093264248704666
sgRNA_5,rank04,SL3,0.0
sgRNA_5,rank04,TL,1.7468367346938776
sgRNA_5,rank04,spacer,2.999952830188679
sgRNA_5,rank05,SL1,2.614439461883408
sgRNA_5,rank05,SL2,2.6093264248704666
sgRNA_5,rank05,SL3,0.0
sgRNA_5,rank05,TL,1.7468367346938776
sgRNA_5,rank05,spacer,2.999952830188679
sgRNA_5,rank06,SL1,2.614439461883408
sgRNA_5,rank06,SL2,2.6093264248704666
sgRNA_5,rank06,SL3,0.0
sgRNA_5,rank06,TL,1.7468367346938776
sgRNA_5,rank06,spacer,2.999952830188679
sgRNA_5,rank07,SL1,2.614439461883408
sgRNA_5,rank07,SL2,2.6093264248704666
sgRNA_5,rank07,SL3,0.0
sgRNA_5,rank07,TL,1.7468367346938776
sgRNA_5,rank07,spacer,2.999952830188679
sgRNA_5,rank08,SL1,2.614439461883408
sgRNA_5,rank08,SL2,2.6093264248704666
sgRNA_5,rank08,SL3,0.0
sgRNA_5,rank08,TL,1.7468367346938776
sgRNA_5,rank08,spacer,2.999952830188679
sgRNA_5,rank09,SL1,2.614439461883408
sgRNA_5,rank09,SL2,2.6093264248704666
sgRNA_5,rank09,SL3,0.0
sgRNA_5,rank09,TL,1.7468367346938776
sgRNA_5,rank09,spacer,2.999952830188679
sgRNA_5,rank10,SL1,2.614439461883408
sgRNA_5,rank10,SL2,2.6093264248704666
sgRNA_5,rank10,SL3,0.0
sgRNA_5,rank10,TL,1.7468367346938776
sgRNA_5,rank10,spacer,2.999952830188679
sgRNA_5,rank11,SL1,2.614439461883408
sgRNA_5,rank11,SL2,2.6093264248704666
sgRNA_5,rank11,SL3,0.0
sgRNA_5,rank11,TL,1.7468367346938776
sgRNA_5,rank11,spacer,2.999952830188679
sgRNA_5,rank12,SL1,2.614439461883408
sgRNA_5,rank12,SL2,2.6093264248704666
sgRNA_5,rank12,SL3,0.0
sgRNA_5,rank12,TL,1.7468367346938776
sgRNA_5,rank12,spacer,2.999952830188679
sgRNA_5,rank13,SL1,2.614439461883408
sgRNA_5,rank13,SL2,2.6093264248704666
sgRNA_5,rank13,SL3,0.0
sgRNA_5,rank13,TL,1.7468367346938776
sgRNA_5,rank13,spacer,2.999952830188679
sgRNA_5,rank14,SL1,2.614439461883408
sgRNA_5,rank14,SL2,2.6093264248704666
sgRNA_5,rank14,SL3,0.0
